[39, 77, 198, 87, 43, 27, 25, 23]
8.48[78, 168, 470, 433, 111, 46, 34, 42]
8.48[78, 168, 470, 433, 111, 46, 34, 42]
8.48[78, 168, 470, 433, 111, 46, 34, 42]
8.48[78, 168, 470, 433, 111, 46, 34, 42]
8.48[78, 168, 470, 433, 111, 46, 34, 42]
8.48[73, 118, 448, 466, 117, 46, 34, 42]
8.5[73, 118, 448, 466, 117, 46, 34, 42]
8.5[73, 118, 448, 466, 117, 46, 34, 42]
8.5[73, 118, 448, 466, 117, 46, 34, 42]
8.5[73, 118, 448, 466, 117, 46, 34, 42]
8.5[73, 118, 448, 466, 117, 46, 34, 42]
8.5[73, 118, 448, 466, 117, 46, 34, 42]
8.5[73, 118, 448, 466, 117, 46, 34, 42]
8.5[72, 123, 512, 487, 122, 46, 36, 44]
8.52[72, 123, 512, 487, 122, 46, 36, 44]
8.52[72, 123, 512, 487, 122, 46, 36, 44]
8.52[72, 123, 512, 487, 122, 46, 36, 44]
8.52[72, 123, 512, 487, 122, 46, 36, 44]
8.52[72, 123, 512, 487, 122, 46, 36, 44]
8.52[72, 123, 512, 487, 122, 46, 36, 44]
8.52[72, 123, 512, 487, 122, 46, 36, 44]
8.52[65, 123, 556, 505, 118, 42, 29, 34]
8.54[65, 123, 556, 505, 118, 42, 29, 34]
8.54[65, 123, 556, 505, 118, 42, 29, 34]
8.54[65, 123, 556, 505, 118, 42, 29, 34]
8.54[65, 123, 556, 505, 118, 42, 29, 34]
8.54[65, 123, 556, 505, 118, 42, 29, 34]
8.54[65, 123, 556, 505, 118, 42, 29, 34]
8.54[65, 123, 556, 505, 118, 42, 29, 34]
8.54[48, 116, 557, 502, 123, 42, 28, 33]
8.56[48, 116, 557, 502, 123, 42, 28, 33]
8.56[48, 116, 557, 502, 123, 42, 28, 33]
8.56[48, 116, 557, 502, 123, 42, 28, 33]
8.56[48, 116, 557, 502, 123, 42, 28, 33]
8.56[48, 116, 557, 502, 123, 42, 28, 33]
8.56[48, 116, 557, 502, 123, 42, 28, 33]
8.56[48, 116, 557, 502, 123, 42, 28, 33]
8.56[46, 110, 553, 477, 121, 41, 30, 33]
8.58[46, 110, 553, 477, 121, 41, 30, 33]
8.58[46, 110, 553, 477, 121, 41, 30, 33]
8.58[46, 110, 553, 477, 121, 41, 30, 33]
8.58[46, 110, 553, 477, 121, 41, 30, 33]
8.58[46, 110, 553, 477, 121, 41, 30, 33]
8.58[46, 110, 553, 477, 121, 41, 30, 33]
8.58[46, 110, 553, 477, 121, 41, 30, 33]
8.58[49, 118, 609, 480, 126, 44, 32, 36]
8.6[49, 118, 609, 480, 126, 44, 32, 36]
8.6[49, 118, 609, 480, 126, 44, 32, 36]
8.6[49, 118, 609, 480, 126, 44, 32, 36]
8.6[49, 118, 609, 480, 126, 44, 32, 36]
8.6[49, 118, 609, 480, 126, 44, 32, 36]
8.6[49, 118, 609, 480, 126, 44, 32, 36]
8.6[49, 118, 609, 480, 126, 44, 32, 36]
8.6[53, 132, 597, 397, 109, 44, 30, 32]
8.62[53, 132, 597, 397, 109, 44, 30, 32]
8.62[53, 132, 597, 397, 109, 44, 30, 32]
8.62[53, 132, 597, 397, 109, 44, 30, 32]
8.62[53, 132, 597, 397, 109, 44, 30, 32]
8.62[53, 132, 597, 397, 109, 44, 30, 32]
8.62[53, 132, 597, 397, 109, 44, 30, 32]
8.62[53, 132, 597, 397, 109, 44, 30, 32]
8.62[52, 126, 593, 359, 104, 41, 31, 33]
8.65[52, 126, 593, 359, 104, 41, 31, 33]
8.65[52, 126, 593, 359, 104, 41, 31, 33]
8.65[52, 126, 593, 359, 104, 41, 31, 33]
8.65[52, 126, 593, 359, 104, 41, 31, 33]
8.65[52, 126, 593, 359, 104, 41, 31, 33]
8.65[52, 126, 593, 359, 104, 41, 31, 33]
8.65[52, 126, 593, 359, 104, 41, 31, 33]
8.65[54, 126, 653, 364, 110, 46, 33, 35]
8.66[54, 126, 653, 364, 110, 46, 33, 35]
8.66[54, 126, 653, 364, 110, 46, 33, 35]
8.66[54, 126, 653, 364, 110, 46, 33, 35]
8.66[54, 126, 653, 364, 110, 46, 33, 35]
8.66[54, 126, 653, 364, 110, 46, 33, 35]
8.66[54, 126, 653, 364, 110, 46, 33, 35]
8.66[54, 126, 653, 364, 110, 46, 33, 35]
8.66[54, 125, 679, 391, 109, 47, 33, 38]
8.68[54, 125, 679, 391, 109, 47, 33, 38]
8.68[54, 125, 679, 391, 109, 47, 33, 38]
8.68[54, 125, 679, 391, 109, 47, 33, 38]
8.68[54, 125, 679, 391, 109, 47, 33, 38]
8.68[54, 125, 679, 391, 109, 47, 33, 38]
8.68[54, 125, 679, 391, 109, 47, 33, 38]
8.68[54, 125, 679, 391, 109, 47, 33, 38]
8.68[55, 125, 639, 387, 106, 47, 32, 36]
8.7[55, 125, 639, 387, 106, 47, 32, 36]
8.7[55, 125, 639, 387, 106, 47, 32, 36]
8.7[55, 125, 639, 387, 106, 47, 32, 36]
8.7[55, 125, 639, 387, 106, 47, 32, 36]
8.7[55, 125, 639, 387, 106, 47, 32, 36]
8.7[55, 125, 639, 387, 106, 47, 32, 36]
8.7[55, 125, 639, 387, 106, 47, 32, 36]
8.7[51, 115, 624, 385, 100, 43, 32, 36]
8.72[51, 115, 624, 385, 100, 43, 32, 36]
8.72[51, 115, 624, 385, 100, 43, 32, 36]
8.72[51, 115, 624, 385, 100, 43, 32, 36]
8.72[51, 115, 624, 385, 100, 43, 32, 36]
8.72[51, 115, 624, 385, 100, 43, 32, 36]
8.72[51, 115, 624, 385, 100, 43, 32, 36]
8.72[51, 115, 624, 385, 100, 43, 32, 36]
8.72[57, 118, 648, 416, 104, 47, 35, 40]
8.74[57, 118, 648, 416, 104, 47, 35, 40]
8.74[57, 118, 648, 416, 104, 47, 35, 40]
8.74[57, 118, 648, 416, 104, 47, 35, 40]
8.74[57, 118, 648, 416, 104, 47, 35, 40]
8.74[57, 118, 648, 416, 104, 47, 35, 40]
8.74[57, 118, 648, 416, 104, 47, 35, 40]
8.74[57, 118, 648, 416, 104, 47, 35, 40]
8.74[60, 119, 593, 406, 93, 46, 36, 39]
8.76[60, 119, 593, 406, 93, 46, 36, 39]
8.76[60, 119, 593, 406, 93, 46, 36, 39]
8.76[60, 119, 593, 406, 93, 46, 36, 39]
8.76[60, 119, 593, 406, 93, 46, 36, 39]
8.76[60, 119, 593, 406, 93, 46, 36, 39]
8.76[60, 119, 593, 406, 93, 46, 36, 39]
8.76[60, 119, 593, 406, 93, 46, 36, 39]
8.76[64, 127, 606, 381, 94, 47, 39, 40]
8.78[64, 127, 606, 381, 94, 47, 39, 40]
8.78[64, 127, 606, 381, 94, 47, 39, 40]
8.78[64, 127, 606, 381, 94, 47, 39, 40]
8.78[64, 127, 606, 381, 94, 47, 39, 40]
8.78[64, 127, 606, 381, 94, 47, 39, 40]
8.78[64, 127, 606, 381, 94, 47, 39, 40]
8.78[64, 127, 606, 381, 94, 47, 39, 40]
8.78[62, 116, 561, 332, 93, 49, 41, 42]
8.8[62, 116, 561, 332, 93, 49, 41, 42]
8.8[62, 116, 561, 332, 93, 49, 41, 42]
8.8[62, 116, 561, 332, 93, 49, 41, 42]
8.8[62, 116, 561, 332, 93, 49, 41, 42]
8.8[62, 116, 561, 332, 93, 49, 41, 42]
8.8[62, 116, 561, 332, 93, 49, 41, 42]
8.8[62, 116, 561, 332, 93, 49, 41, 42]
8.8[64, 114, 606, 336, 91, 50, 43, 43]
8.82[64, 114, 606, 336, 91, 50, 43, 43]
8.82[64, 114, 606, 336, 91, 50, 43, 43]
8.82[64, 114, 606, 336, 91, 50, 43, 43]
8.82[64, 114, 606, 336, 91, 50, 43, 43]
8.82[64, 114, 606, 336, 91, 50, 43, 43]
8.82[64, 114, 606, 336, 91, 50, 43, 43]
8.82[64, 114, 606, 336, 91, 50, 43, 43]
8.82[67, 112, 638, 305, 94, 50, 42, 47]
8.84[67, 112, 638, 305, 94, 50, 42, 47]
8.84[67, 112, 638, 305, 94, 50, 42, 47]
8.84[67, 112, 638, 305, 94, 50, 42, 47]
8.84[67, 112, 638, 305, 94, 50, 42, 47]
8.84[67, 112, 638, 305, 94, 50, 42, 47]
8.84[67, 112, 638, 305, 94, 50, 42, 47]
8.84[67, 112, 638, 305, 94, 50, 42, 47]
8.84[72, 128, 648, 339, 98, 50, 42, 49]
8.86[72, 128, 648, 339, 98, 50, 42, 49]
8.86[72, 128, 648, 339, 98, 50, 42, 49]
8.86[72, 128, 648, 339, 98, 50, 42, 49]
8.86[72, 128, 648, 339, 98, 50, 42, 49]
8.86[72, 128, 648, 339, 98, 50, 42, 49]
8.86[72, 128, 648, 339, 98, 50, 42, 49]
8.86[72, 128, 648, 339, 98, 50, 42, 49]
8.86[68, 128, 646, 361, 98, 50, 39, 47]
8.88[68, 128, 646, 361, 98, 50, 39, 47]
8.88[68, 128, 646, 361, 98, 50, 39, 47]
8.88[68, 128, 646, 361, 98, 50, 39, 47]
8.88[68, 128, 646, 361, 98, 50, 39, 47]
8.88[68, 128, 646, 361, 98, 50, 39, 47]
8.88[68, 128, 646, 361, 98, 50, 39, 47]
8.88[68, 128, 646, 361, 98, 50, 39, 47]
8.88[64, 132, 640, 366, 90, 45, 34, 44]
8.9[64, 132, 640, 366, 90, 45, 34, 44]
8.9[64, 132, 640, 366, 90, 45, 34, 44]
8.9[64, 132, 640, 366, 90, 45, 34, 44]
8.9[64, 132, 640, 366, 90, 45, 34, 44]
8.9[64, 132, 640, 366, 90, 45, 34, 44]
8.9[64, 132, 640, 366, 90, 45, 34, 44]
8.9[64, 132, 640, 366, 90, 45, 34, 44]
8.9[66, 132, 655, 422, 105, 53, 37, 48]
8.92[66, 132, 655, 422, 105, 53, 37, 48]
8.92[66, 132, 655, 422, 105, 53, 37, 48]
8.92[66, 132, 655, 422, 105, 53, 37, 48]
8.92[66, 132, 655, 422, 105, 53, 37, 48]
8.92[66, 132, 655, 422, 105, 53, 37, 48]
8.92[66, 132, 655, 422, 105, 53, 37, 48]
8.92[66, 132, 655, 422, 105, 53, 37, 48]
8.92[59, 123, 603, 430, 102, 55, 36, 43]
8.94[59, 123, 603, 430, 102, 55, 36, 43]
8.94[59, 123, 603, 430, 102, 55, 36, 43]
8.94[59, 123, 603, 430, 102, 55, 36, 43]
8.94[59, 123, 603, 430, 102, 55, 36, 43]
8.94[59, 123, 603, 430, 102, 55, 36, 43]
8.94[59, 123, 603, 430, 102, 55, 36, 43]
8.94[59, 123, 603, 430, 102, 55, 36, 43]
8.94[47, 101, 582, 411, 97, 53, 32, 39]
8.96[47, 101, 582, 411, 97, 53, 32, 39]
8.96[47, 101, 582, 411, 97, 53, 32, 39]
8.96[47, 101, 582, 411, 97, 53, 32, 39]
8.96[47, 101, 582, 411, 97, 53, 32, 39]
8.96[47, 101, 582, 411, 97, 53, 32, 39]
8.96[47, 101, 582, 411, 97, 53, 32, 39]
8.96[47, 101, 582, 411, 97, 53, 32, 39]
8.96[54, 102, 537, 395, 95, 54, 34, 41]
8.98[54, 102, 537, 395, 95, 54, 34, 41]
8.98[54, 102, 537, 395, 95, 54, 34, 41]
8.98[54, 102, 537, 395, 95, 54, 34, 41]
8.98[54, 102, 537, 395, 95, 54, 34, 41]
8.98[54, 102, 537, 395, 95, 54, 34, 41]
8.98[54, 102, 537, 395, 95, 54, 34, 41]
8.98[54, 102, 537, 395, 95, 54, 34, 41]
8.98[56, 108, 671, 502, 127, 59, 35, 43]
9.0[56, 108, 671, 502, 127, 59, 35, 43]
9.0[56, 108, 671, 502, 127, 59, 35, 43]
9.0[56, 108, 671, 502, 127, 59, 35, 43]
9.0[56, 108, 671, 502, 127, 59, 35, 43]
9.0[56, 108, 671, 502, 127, 59, 35, 43]
9.0[56, 108, 671, 502, 127, 59, 35, 43]
9.0[56, 108, 671, 502, 127, 59, 35, 43]
9.0[48, 101, 625, 479, 134, 53, 30, 36]
9.02[48, 101, 625, 479, 134, 53, 30, 36]
9.02[48, 101, 625, 479, 134, 53, 30, 36]
9.02[48, 101, 625, 479, 134, 53, 30, 36]
9.02[48, 101, 625, 479, 134, 53, 30, 36]
9.02[48, 101, 625, 479, 134, 53, 30, 36]
9.02[48, 101, 625, 479, 134, 53, 30, 36]
9.02[48, 101, 625, 479, 134, 53, 30, 36]
9.02[52, 104, 597, 459, 130, 48, 29, 35]
9.04[52, 104, 597, 459, 130, 48, 29, 35]
9.04[52, 104, 597, 459, 130, 48, 29, 35]
9.04[52, 104, 597, 459, 130, 48, 29, 35]
9.04[52, 104, 597, 459, 130, 48, 29, 35]
9.04[52, 104, 597, 459, 130, 48, 29, 35]
9.04[52, 104, 597, 459, 130, 48, 29, 35]
9.04[52, 104, 597, 459, 130, 48, 29, 35]
9.04[57, 107, 627, 428, 128, 49, 33, 37]
9.06[57, 107, 627, 428, 128, 49, 33, 37]
9.06[57, 107, 627, 428, 128, 49, 33, 37]
9.06[57, 107, 627, 428, 128, 49, 33, 37]
9.06[57, 107, 627, 428, 128, 49, 33, 37]
9.06[57, 107, 627, 428, 128, 49, 33, 37]
9.06[57, 107, 627, 428, 128, 49, 33, 37]
9.06[57, 107, 627, 428, 128, 49, 33, 37]
9.06[50, 96, 639, 425, 134, 51, 34, 36]
9.08[50, 96, 639, 425, 134, 51, 34, 36]
9.08[50, 96, 639, 425, 134, 51, 34, 36]
9.08[50, 96, 639, 425, 134, 51, 34, 36]
9.08[50, 96, 639, 425, 134, 51, 34, 36]
9.08[50, 96, 639, 425, 134, 51, 34, 36]
9.08[50, 96, 639, 425, 134, 51, 34, 36]
9.08[50, 96, 639, 425, 134, 51, 34, 36]
9.08[52, 102, 614, 313, 111, 43, 35, 34]
9.1[52, 102, 614, 313, 111, 43, 35, 34]
9.1[52, 102, 614, 313, 111, 43, 35, 34]
9.1[52, 102, 614, 313, 111, 43, 35, 34]
9.1[52, 102, 614, 313, 111, 43, 35, 34]
9.1[52, 102, 614, 313, 111, 43, 35, 34]
9.1[52, 102, 614, 313, 111, 43, 35, 34]
9.1[52, 102, 614, 313, 111, 43, 35, 34]
9.1[53, 104, 589, 266, 87, 40, 32, 34]
9.12[53, 104, 589, 266, 87, 40, 32, 34]
9.12[53, 104, 589, 266, 87, 40, 32, 34]
9.12[53, 104, 589, 266, 87, 40, 32, 34]
9.12[53, 104, 589, 266, 87, 40, 32, 34]
9.12[53, 104, 589, 266, 87, 40, 32, 34]
9.12[53, 104, 589, 266, 87, 40, 32, 34]
9.12[53, 104, 589, 266, 87, 40, 32, 34]
9.12[55, 125, 613, 279, 91, 47, 38, 38]
9.14[55, 125, 613, 279, 91, 47, 38, 38]
9.14[55, 125, 613, 279, 91, 47, 38, 38]
9.14[55, 125, 613, 279, 91, 47, 38, 38]
9.14[55, 125, 613, 279, 91, 47, 38, 38]
9.14[55, 125, 613, 279, 91, 47, 38, 38]
9.14[55, 125, 613, 279, 91, 47, 38, 38]
9.14[55, 125, 613, 279, 91, 47, 38, 38]
9.14[51, 130, 586, 285, 90, 41, 33, 34]
9.16[51, 130, 586, 285, 90, 41, 33, 34]
9.16[51, 130, 586, 285, 90, 41, 33, 34]
9.16[51, 130, 586, 285, 90, 41, 33, 34]
9.16[51, 130, 586, 285, 90, 41, 33, 34]
9.16[51, 130, 586, 285, 90, 41, 33, 34]
9.16[51, 130, 586, 285, 90, 41, 33, 34]
9.16[51, 130, 586, 285, 90, 41, 33, 34]
9.16[53, 133, 632, 347, 92, 39, 31, 34]
9.18[53, 133, 632, 347, 92, 39, 31, 34]
9.18[53, 133, 632, 347, 92, 39, 31, 34]
9.18[53, 133, 632, 347, 92, 39, 31, 34]
9.18[53, 133, 632, 347, 92, 39, 31, 34]
9.18[53, 133, 632, 347, 92, 39, 31, 34]
9.18[53, 133, 632, 347, 92, 39, 31, 34]
9.18[53, 133, 632, 347, 92, 39, 31, 34]
9.18[49, 120, 602, 354, 99, 43, 31, 32]
9.2[49, 120, 602, 354, 99, 43, 31, 32]
9.2[49, 120, 602, 354, 99, 43, 31, 32]
9.2[49, 120, 602, 354, 99, 43, 31, 32]
9.2[49, 120, 602, 354, 99, 43, 31, 32]
9.2[49, 120, 602, 354, 99, 43, 31, 32]
9.2[49, 120, 602, 354, 99, 43, 31, 32]
9.2[49, 120, 602, 354, 99, 43, 31, 32]
9.2[52, 124, 631, 375, 116, 48, 34, 33]
9.22[52, 124, 631, 375, 116, 48, 34, 33]
9.22[52, 124, 631, 375, 116, 48, 34, 33]
9.22[52, 124, 631, 375, 116, 48, 34, 33]
9.22[52, 124, 631, 375, 116, 48, 34, 33]
9.22[52, 124, 631, 375, 116, 48, 34, 33]
9.22[52, 124, 631, 375, 116, 48, 34, 33]
9.22[52, 124, 631, 375, 116, 48, 34, 33]
9.22[55, 124, 605, 362, 115, 46, 32, 38]
9.24[55, 124, 605, 362, 115, 46, 32, 38]
9.24[55, 124, 605, 362, 115, 46, 32, 38]
9.24[55, 124, 605, 362, 115, 46, 32, 38]
9.24[55, 124, 605, 362, 115, 46, 32, 38]
9.24[55, 124, 605, 362, 115, 46, 32, 38]
9.24[55, 124, 605, 362, 115, 46, 32, 38]
9.24[55, 124, 605, 362, 115, 46, 32, 38]
9.24[60, 123, 569, 411, 125, 51, 33, 38]
9.26[60, 123, 569, 411, 125, 51, 33, 38]
9.26[60, 123, 569, 411, 125, 51, 33, 38]
9.26[60, 123, 569, 411, 125, 51, 33, 38]
9.26[60, 123, 569, 411, 125, 51, 33, 38]
9.26[60, 123, 569, 411, 125, 51, 33, 38]
9.26[60, 123, 569, 411, 125, 51, 33, 38]
9.26[60, 123, 569, 411, 125, 51, 33, 38]
9.26[57, 119, 514, 447, 131, 51, 32, 39]
9.28[57, 119, 514, 447, 131, 51, 32, 39]
9.28[57, 119, 514, 447, 131, 51, 32, 39]
9.28[57, 119, 514, 447, 131, 51, 32, 39]
9.28[57, 119, 514, 447, 131, 51, 32, 39]
9.28[57, 119, 514, 447, 131, 51, 32, 39]
9.28[57, 119, 514, 447, 131, 51, 32, 39]
9.28[57, 119, 514, 447, 131, 51, 32, 39]
9.28[58, 123, 464, 455, 130, 49, 32, 40]
9.3[58, 123, 464, 455, 130, 49, 32, 40]
9.3[58, 123, 464, 455, 130, 49, 32, 40]
9.3[58, 123, 464, 455, 130, 49, 32, 40]
9.3[58, 123, 464, 455, 130, 49, 32, 40]
9.3[58, 123, 464, 455, 130, 49, 32, 40]
9.3[58, 123, 464, 455, 130, 49, 32, 40]
9.3[58, 123, 464, 455, 130, 49, 32, 40]
9.3[54, 127, 445, 455, 122, 44, 29, 39]
9.32[54, 127, 445, 455, 122, 44, 29, 39]
9.32[54, 127, 445, 455, 122, 44, 29, 39]
9.32[54, 127, 445, 455, 122, 44, 29, 39]
9.32[54, 127, 445, 455, 122, 44, 29, 39]
9.32[54, 127, 445, 455, 122, 44, 29, 39]
9.32[54, 127, 445, 455, 122, 44, 29, 39]
9.32[54, 127, 445, 455, 122, 44, 29, 39]
9.32[44, 111, 453, 478, 131, 43, 25, 29]
9.34[44, 111, 453, 478, 131, 43, 25, 29]
9.34[44, 111, 453, 478, 131, 43, 25, 29]
9.34[44, 111, 453, 478, 131, 43, 25, 29]
9.34[44, 111, 453, 478, 131, 43, 25, 29]
9.34[44, 111, 453, 478, 131, 43, 25, 29]
9.34[44, 111, 453, 478, 131, 43, 25, 29]
9.34[44, 111, 453, 478, 131, 43, 25, 29]
9.34[38, 105, 453, 447, 124, 42, 26, 30]
9.36[38, 105, 453, 447, 124, 42, 26, 30]
9.36[38, 105, 453, 447, 124, 42, 26, 30]
9.36[38, 105, 453, 447, 124, 42, 26, 30]
9.36[38, 105, 453, 447, 124, 42, 26, 30]
9.36[38, 105, 453, 447, 124, 42, 26, 30]
9.36[38, 105, 453, 447, 124, 42, 26, 30]
9.36[38, 105, 453, 447, 124, 42, 26, 30]
9.36[47, 122, 437, 355, 114, 45, 34, 36]
9.38[47, 122, 437, 355, 114, 45, 34, 36]
9.38[47, 122, 437, 355, 114, 45, 34, 36]
9.38[47, 122, 437, 355, 114, 45, 34, 36]
9.38[47, 122, 437, 355, 114, 45, 34, 36]
9.38[47, 122, 437, 355, 114, 45, 34, 36]
9.38[47, 122, 437, 355, 114, 45, 34, 36]
9.38[47, 122, 437, 355, 114, 45, 34, 36]
9.38[51, 125, 538, 348, 109, 45, 32, 37]
9.4[51, 125, 538, 348, 109, 45, 32, 37]
9.4[51, 125, 538, 348, 109, 45, 32, 37]
9.4[51, 125, 538, 348, 109, 45, 32, 37]
9.4[51, 125, 538, 348, 109, 45, 32, 37]
9.4[51, 125, 538, 348, 109, 45, 32, 37]
9.4[51, 125, 538, 348, 109, 45, 32, 37]
9.4[51, 125, 538, 348, 109, 45, 32, 37]
9.4[56, 128, 563, 353, 111, 46, 33, 38]
9.42[56, 128, 563, 353, 111, 46, 33, 38]
9.42[56, 128, 563, 353, 111, 46, 33, 38]
9.42[56, 128, 563, 353, 111, 46, 33, 38]
9.42[56, 128, 563, 353, 111, 46, 33, 38]
9.42[56, 128, 563, 353, 111, 46, 33, 38]
9.42[56, 128, 563, 353, 111, 46, 33, 38]
9.42[56, 128, 563, 353, 111, 46, 33, 38]
9.42[55, 134, 584, 354, 100, 43, 32, 37]
9.44[55, 134, 584, 354, 100, 43, 32, 37]
9.44[55, 134, 584, 354, 100, 43, 32, 37]
9.44[55, 134, 584, 354, 100, 43, 32, 37]
9.44[55, 134, 584, 354, 100, 43, 32, 37]
9.44[55, 134, 584, 354, 100, 43, 32, 37]
9.44[55, 134, 584, 354, 100, 43, 32, 37]
9.44[55, 134, 584, 354, 100, 43, 32, 37]
9.44[54, 136, 643, 356, 96, 40, 32, 38]
9.46[54, 136, 643, 356, 96, 40, 32, 38]
9.46[54, 136, 643, 356, 96, 40, 32, 38]
9.46[54, 136, 643, 356, 96, 40, 32, 38]
9.46[54, 136, 643, 356, 96, 40, 32, 38]
9.46[54, 136, 643, 356, 96, 40, 32, 38]
9.46[54, 136, 643, 356, 96, 40, 32, 38]
9.46[54, 136, 643, 356, 96, 40, 32, 38]
9.46[48, 126, 686, 374, 89, 36, 24, 32]
9.48[48, 126, 686, 374, 89, 36, 24, 32]
9.48[48, 126, 686, 374, 89, 36, 24, 32]
9.48[48, 126, 686, 374, 89, 36, 24, 32]
9.48[48, 126, 686, 374, 89, 36, 24, 32]
9.48[48, 126, 686, 374, 89, 36, 24, 32]
9.48[48, 126, 686, 374, 89, 36, 24, 32]
9.48[48, 126, 686, 374, 89, 36, 24, 32]
9.48[47, 123, 636, 345, 80, 37, 25, 33]
9.5[47, 123, 636, 345, 80, 37, 25, 33]
9.5[47, 123, 636, 345, 80, 37, 25, 33]
9.5[47, 123, 636, 345, 80, 37, 25, 33]
9.5[47, 123, 636, 345, 80, 37, 25, 33]
9.5[47, 123, 636, 345, 80, 37, 25, 33]
9.5[47, 123, 636, 345, 80, 37, 25, 33]
9.5[47, 123, 636, 345, 80, 37, 25, 33]
9.5[50, 126, 672, 361, 77, 38, 28, 37]
9.52[50, 126, 672, 361, 77, 38, 28, 37]
9.52[50, 126, 672, 361, 77, 38, 28, 37]
9.52[50, 126, 672, 361, 77, 38, 28, 37]
9.52[50, 126, 672, 361, 77, 38, 28, 37]
9.52[50, 126, 672, 361, 77, 38, 28, 37]
9.52[50, 126, 672, 361, 77, 38, 28, 37]
9.52[50, 126, 672, 361, 77, 38, 28, 37]
9.52[51, 112, 660, 341, 78, 41, 33, 40]
9.54[51, 112, 660, 341, 78, 41, 33, 40]
9.54[51, 112, 660, 341, 78, 41, 33, 40]
9.54[51, 112, 660, 341, 78, 41, 33, 40]
9.54[51, 112, 660, 341, 78, 41, 33, 40]
9.54[51, 112, 660, 341, 78, 41, 33, 40]
9.54[51, 112, 660, 341, 78, 41, 33, 40]
9.54[51, 112, 660, 341, 78, 41, 33, 40]
9.54[53, 121, 722, 359, 87, 46, 35, 39]
9.56[53, 121, 722, 359, 87, 46, 35, 39]
9.56[53, 121, 722, 359, 87, 46, 35, 39]
9.56[53, 121, 722, 359, 87, 46, 35, 39]
9.56[53, 121, 722, 359, 87, 46, 35, 39]
9.56[53, 121, 722, 359, 87, 46, 35, 39]
9.56[53, 121, 722, 359, 87, 46, 35, 39]
9.56[53, 121, 722, 359, 87, 46, 35, 39]
9.56[53, 121, 713, 361, 86, 45, 35, 39]
9.58[53, 121, 713, 361, 86, 45, 35, 39]
9.58[53, 121, 713, 361, 86, 45, 35, 39]
9.58[53, 121, 713, 361, 86, 45, 35, 39]
9.58[53, 121, 713, 361, 86, 45, 35, 39]
9.58[53, 121, 713, 361, 86, 45, 35, 39]
9.58[53, 121, 713, 361, 86, 45, 35, 39]
9.58[53, 121, 713, 361, 86, 45, 35, 39]
9.58[50, 119, 680, 367, 91, 43, 34, 38]
9.6[50, 119, 680, 367, 91, 43, 34, 38]
9.6[50, 119, 680, 367, 91, 43, 34, 38]
9.6[50, 119, 680, 367, 91, 43, 34, 38]
9.6[50, 119, 680, 367, 91, 43, 34, 38]
9.6[50, 119, 680, 367, 91, 43, 34, 38]
9.6[50, 119, 680, 367, 91, 43, 34, 38]
9.6[50, 119, 680, 367, 91, 43, 34, 38]
9.6[43, 105, 638, 298, 77, 41, 31, 34]
9.62[43, 105, 638, 298, 77, 41, 31, 34]
9.62[43, 105, 638, 298, 77, 41, 31, 34]
9.62[43, 105, 638, 298, 77, 41, 31, 34]
9.62[43, 105, 638, 298, 77, 41, 31, 34]
9.62[43, 105, 638, 298, 77, 41, 31, 34]
9.62[43, 105, 638, 298, 77, 41, 31, 34]
9.62[43, 105, 638, 298, 77, 41, 31, 34]
9.62[41, 104, 669, 332, 81, 42, 25, 31]
9.64[41, 104, 669, 332, 81, 42, 25, 31]
9.64[41, 104, 669, 332, 81, 42, 25, 31]
9.64[41, 104, 669, 332, 81, 42, 25, 31]
9.64[41, 104, 669, 332, 81, 42, 25, 31]
9.64[41, 104, 669, 332, 81, 42, 25, 31]
9.64[41, 104, 669, 332, 81, 42, 25, 31]
9.64[41, 104, 669, 332, 81, 42, 25, 31]
9.64[44, 98, 573, 302, 75, 36, 23, 31]
9.66[44, 98, 573, 302, 75, 36, 23, 31]
9.66[44, 98, 573, 302, 75, 36, 23, 31]
9.66[44, 98, 573, 302, 75, 36, 23, 31]
9.66[44, 98, 573, 302, 75, 36, 23, 31]
9.66[44, 98, 573, 302, 75, 36, 23, 31]
9.66[44, 98, 573, 302, 75, 36, 23, 31]
9.66[44, 98, 573, 302, 75, 36, 23, 31]
9.66[47, 110, 563, 305, 78, 34, 22, 32]
9.68[47, 110, 563, 305, 78, 34, 22, 32]
9.68[47, 110, 563, 305, 78, 34, 22, 32]
9.68[47, 110, 563, 305, 78, 34, 22, 32]
9.68[47, 110, 563, 305, 78, 34, 22, 32]
9.68[47, 110, 563, 305, 78, 34, 22, 32]
9.68[47, 110, 563, 305, 78, 34, 22, 32]
9.68[47, 110, 563, 305, 78, 34, 22, 32]
9.68[47, 109, 557, 309, 75, 32, 22, 30]
9.71[47, 109, 557, 309, 75, 32, 22, 30]
9.71[47, 109, 557, 309, 75, 32, 22, 30]
9.71[47, 109, 557, 309, 75, 32, 22, 30]
9.71[47, 109, 557, 309, 75, 32, 22, 30]
9.71[47, 109, 557, 309, 75, 32, 22, 30]
9.71[47, 109, 557, 309, 75, 32, 22, 30]
9.71[47, 109, 557, 309, 75, 32, 22, 30]
9.71[46, 104, 539, 312, 75, 30, 23, 30]
9.72[46, 104, 539, 312, 75, 30, 23, 30]
9.72[46, 104, 539, 312, 75, 30, 23, 30]
9.72[46, 104, 539, 312, 75, 30, 23, 30]
9.72[46, 104, 539, 312, 75, 30, 23, 30]
9.72[46, 104, 539, 312, 75, 30, 23, 30]
